User,Site,Password Scheme,Mode,Success,Start Time,Submit Time,End Time,Time to submit (s),Time to login (s)
ipt419,wvacation,unknown;ImagePasstil,login,true,Wed Jul 27 2011 13:53:38 GMT-0400 (EDT),Wed Jul 27 2011 13:54:09 GMT-0400 (EDT),Wed Jul 27 2011 13:54:09 GMT-0400 (EDT),31,31
ipt419,wvacation,unknown;ImagePasstil,login,true,Fri Jul 29 2011 10:29:21 GMT-0400 (EDT),Fri Jul 29 2011 10:29:59 GMT-0400 (EDT),Fri Jul 29 2011 10:29:59 GMT-0400 (EDT),38,38
ipt419,wvacation,unknown;ImagePasstil,login,true,Mon Aug 01 2011 12:59:42 GMT-0400 (EDT),Mon Aug 01 2011 13:00:04 GMT-0400 (EDT),Mon Aug 01 2011 13:00:04 GMT-0400 (EDT),22,22
ipt419,wvacation,unknown;ImagePasstil,login,true,Mon Aug 01 2011 17:05:34 GMT-0400 (EDT),Mon Aug 01 2011 17:06:13 GMT-0400 (EDT),Mon Aug 01 2011 17:06:13 GMT-0400 (EDT),39,39
ipt423,studentlife,testpasstiles;ImageP,enter,true,Mon Jul 25 2011 19:48:57 GMT-0400 (EDT),Mon Jul 25 2011 19:50:01 GMT-0400 (EDT),Mon Jul 25 2011 19:50:02 GMT-0400 (EDT),64,65
ipt423,studentlife,testpasstiles;ImageP,enter,false,Mon Jul 25 2011 19:54:51 GMT-0400 (EDT),Mon Jul 25 2011 19:54:54 GMT-0400 (EDT),Mon Jul 25 2011 19:54:55 GMT-0400 (EDT),3,4
ipt423,studentlife,unknown;ImagePasstil,login,true,Mon Jul 25 2011 20:04:28 GMT-0400 (EDT),Mon Jul 25 2011 20:05:07 GMT-0400 (EDT),Mon Jul 25 2011 20:05:08 GMT-0400 (EDT),39,40
ipt423,studentlife,testpasstiles;ImageP,enter,true,Mon Jul 25 2011 20:05:15 GMT-0400 (EDT),Mon Jul 25 2011 20:05:41 GMT-0400 (EDT),Mon Jul 25 2011 20:05:41 GMT-0400 (EDT),26,26
ipt423,studentlife,unknown;ImagePasstil,login,true,Thu Jul 28 2011 18:11:14 GMT-0400 (EDT),Thu Jul 28 2011 18:11:57 GMT-0400 (EDT),Thu Jul 28 2011 18:11:57 GMT-0400 (EDT),43,43
ipt423,studentlife,testpasstiles;ImageP,enter,true,Thu Jul 28 2011 18:12:17 GMT-0400 (EDT),Thu Jul 28 2011 18:12:52 GMT-0400 (EDT),Thu Jul 28 2011 18:12:53 GMT-0400 (EDT),35,36
ipt423,studentlife,unknown;ImagePasstil,login,true,Sun Jul 31 2011 00:45:33 GMT-0400 (EDT),Sun Jul 31 2011 00:48:59 GMT-0400 (EDT),Sun Jul 31 2011 00:48:59 GMT-0400 (EDT),206,206
ipt423,studentlife,unknown;ImagePasstil,login,true,Tue Aug 02 2011 01:05:32 GMT-0400 (EDT),Tue Aug 02 2011 01:06:13 GMT-0400 (EDT),Tue Aug 02 2011 01:06:13 GMT-0400 (EDT),41,41
ipt423,studentlife,unknown;ImagePasstil,login,true,Wed Aug 03 2011 21:40:37 GMT-0400 (EDT),Wed Aug 03 2011 21:41:03 GMT-0400 (EDT),Wed Aug 03 2011 21:41:04 GMT-0400 (EDT),26,27
ipt423,voteforyou,testpasstiles;ImageP,enter,true,Mon Jul 25 2011 20:00:35 GMT-0400 (EDT),Mon Jul 25 2011 20:01:25 GMT-0400 (EDT),Mon Jul 25 2011 20:01:25 GMT-0400 (EDT),50,50
ipt423,voteforyou,testpasstiles;ImageP,enter,true,Mon Jul 25 2011 20:01:36 GMT-0400 (EDT),Mon Jul 25 2011 20:02:04 GMT-0400 (EDT),Mon Jul 25 2011 20:02:05 GMT-0400 (EDT),28,29
ipt423,voteforyou,unknown;ImagePasstil,login,true,Thu Jul 28 2011 18:21:39 GMT-0400 (EDT),Thu Jul 28 2011 18:22:15 GMT-0400 (EDT),Thu Jul 28 2011 18:22:15 GMT-0400 (EDT),36,36
ipt423,voteforyou,testpasstiles;ImageP,enter,true,Thu Jul 28 2011 18:22:18 GMT-0400 (EDT),Thu Jul 28 2011 18:22:47 GMT-0400 (EDT),Thu Jul 28 2011 18:22:47 GMT-0400 (EDT),29,29
ipt423,voteforyou,unknown;ImagePasstil,login,true,Sun Jul 31 2011 00:50:59 GMT-0400 (EDT),Sun Jul 31 2011 00:51:26 GMT-0400 (EDT),Sun Jul 31 2011 00:51:27 GMT-0400 (EDT),27,28
ipt423,voteforyou,unknown;ImagePasstil,login,true,Tue Aug 02 2011 01:10:09 GMT-0400 (EDT),Tue Aug 02 2011 01:10:36 GMT-0400 (EDT),Tue Aug 02 2011 01:10:36 GMT-0400 (EDT),27,27
ipt423,voteforyou,unknown;ImagePasstil,login,true,Wed Aug 03 2011 21:39:27 GMT-0400 (EDT),Wed Aug 03 2011 21:40:01 GMT-0400 (EDT),Wed Aug 03 2011 21:40:02 GMT-0400 (EDT),34,35
ipt423,wvacation,testpasstiles;ImageP,enter,false,Mon Jul 25 2011 19:38:34 GMT-0400 (EDT),Mon Jul 25 2011 19:38:44 GMT-0400 (EDT),Mon Jul 25 2011 19:38:44 GMT-0400 (EDT),10,10
ipt423,wvacation,testpasstiles;ImageP,enter,false,Mon Jul 25 2011 19:40:36 GMT-0400 (EDT),Mon Jul 25 2011 19:41:41 GMT-0400 (EDT),Mon Jul 25 2011 19:41:41 GMT-0400 (EDT),65,65
ipt423,wvacation,testpasstiles;ImageP,enter,true,Mon Jul 25 2011 19:43:42 GMT-0400 (EDT),Mon Jul 25 2011 19:44:57 GMT-0400 (EDT),Mon Jul 25 2011 19:45:00 GMT-0400 (EDT),75,78
ipt423,wvacation,testpasstiles;ImageP,enter,true,Mon Jul 25 2011 20:09:52 GMT-0400 (EDT),Mon Jul 25 2011 20:10:31 GMT-0400 (EDT),Mon Jul 25 2011 20:10:31 GMT-0400 (EDT),39,39
ipt423,wvacation,testpasstiles;ImageP,enter,true,Mon Jul 25 2011 20:10:35 GMT-0400 (EDT),Mon Jul 25 2011 20:11:00 GMT-0400 (EDT),Mon Jul 25 2011 20:11:00 GMT-0400 (EDT),25,25
ipt423,wvacation,unknown;ImagePasstil,login,false,Thu Jul 28 2011 18:16:22 GMT-0400 (EDT),Thu Jul 28 2011 18:17:03 GMT-0400 (EDT),Thu Jul 28 2011 18:17:04 GMT-0400 (EDT),41,42
ipt423,wvacation,testpasstiles;ImageP,enter,true,Thu Jul 28 2011 18:18:10 GMT-0400 (EDT),Thu Jul 28 2011 18:19:02 GMT-0400 (EDT),Thu Jul 28 2011 18:19:03 GMT-0400 (EDT),52,53
ipt423,wvacation,testpasstiles;ImageP,enter,true,Thu Jul 28 2011 18:19:06 GMT-0400 (EDT),Thu Jul 28 2011 18:19:52 GMT-0400 (EDT),Thu Jul 28 2011 18:19:52 GMT-0400 (EDT),46,46
ipt423,wvacation,unknown;ImagePasstil,login,true,Sun Jul 31 2011 00:52:36 GMT-0400 (EDT),Sun Jul 31 2011 00:53:09 GMT-0400 (EDT),Sun Jul 31 2011 00:53:09 GMT-0400 (EDT),33,33
ipt423,wvacation,unknown;ImagePasstil,login,true,Tue Aug 02 2011 01:07:40 GMT-0400 (EDT),Tue Aug 02 2011 01:08:20 GMT-0400 (EDT),Tue Aug 02 2011 01:08:20 GMT-0400 (EDT),40,40
ipt423,wvacation,unknown;ImagePasstil,login,true,Wed Aug 03 2011 21:42:37 GMT-0400 (EDT),Wed Aug 03 2011 21:43:06 GMT-0400 (EDT),Wed Aug 03 2011 21:43:06 GMT-0400 (EDT),29,29
ipt424,studentlife,testpasstiles;ImageP,enter,true,Tue Jul 26 2011 07:24:15 GMT-0400 (EDT),Tue Jul 26 2011 07:24:51 GMT-0400 (EDT),Tue Jul 26 2011 07:24:52 GMT-0400 (EDT),36,37
ipt424,studentlife,testpasstiles;ImageP,enter,true,Tue Jul 26 2011 08:07:18 GMT-0400 (EDT),Tue Jul 26 2011 08:07:51 GMT-0400 (EDT),Tue Jul 26 2011 08:07:51 GMT-0400 (EDT),33,33
ipt424,studentlife,unknown;ImagePasstil,login,true,Wed Jul 27 2011 13:23:26 GMT-0400 (EDT),Wed Jul 27 2011 13:25:49 GMT-0400 (EDT),Wed Jul 27 2011 13:25:49 GMT-0400 (EDT),143,143
ipt424,studentlife,unknown;ImagePasstil,login,true,Sat Jul 30 2011 13:31:02 GMT-0400 (EDT),Sat Jul 30 2011 13:32:02 GMT-0400 (EDT),Sat Jul 30 2011 13:32:03 GMT-0400 (EDT),60,61
ipt424,studentlife,unknown;ImagePasstil,login,true,Tue Aug 02 2011 06:42:17 GMT-0400 (EDT),Tue Aug 02 2011 06:43:31 GMT-0400 (EDT),Tue Aug 02 2011 06:43:31 GMT-0400 (EDT),74,74
ipt424,studentlife,unknown;ImagePasstil,login,true,Tue Aug 02 2011 08:44:43 GMT-0400 (EDT),Tue Aug 02 2011 08:45:14 GMT-0400 (EDT),Tue Aug 02 2011 08:45:14 GMT-0400 (EDT),31,31
ipt424,voteforyou,testpasstiles;ImageP,enter,true,Tue Jul 26 2011 08:02:26 GMT-0400 (EDT),Tue Jul 26 2011 08:03:15 GMT-0400 (EDT),Tue Jul 26 2011 08:03:16 GMT-0400 (EDT),49,50
ipt424,voteforyou,testpasstiles;ImageP,enter,true,Tue Jul 26 2011 08:24:11 GMT-0400 (EDT),Tue Jul 26 2011 08:25:02 GMT-0400 (EDT),Tue Jul 26 2011 08:25:02 GMT-0400 (EDT),51,51
ipt424,voteforyou,unknown;ImagePasstil,login,true,Wed Jul 27 2011 13:45:34 GMT-0400 (EDT),Wed Jul 27 2011 13:47:04 GMT-0400 (EDT),Wed Jul 27 2011 13:47:04 GMT-0400 (EDT),90,90
ipt424,voteforyou,unknown;ImagePasstil,login,true,Sat Jul 30 2011 13:37:18 GMT-0400 (EDT),Sat Jul 30 2011 13:38:28 GMT-0400 (EDT),Sat Jul 30 2011 13:38:28 GMT-0400 (EDT),70,70
ipt424,voteforyou,unknown;ImagePasstil,login,true,Tue Aug 02 2011 06:51:05 GMT-0400 (EDT),Tue Aug 02 2011 06:51:32 GMT-0400 (EDT),Tue Aug 02 2011 06:51:32 GMT-0400 (EDT),27,27
ipt424,voteforyou,unknown;ImagePasstil,login,true,Tue Aug 02 2011 08:41:37 GMT-0400 (EDT),Tue Aug 02 2011 08:42:37 GMT-0400 (EDT),Tue Aug 02 2011 08:42:37 GMT-0400 (EDT),60,60
ipt424,wvacation,testpasstiles;ImageP,enter,true,Tue Jul 26 2011 07:15:30 GMT-0400 (EDT),Tue Jul 26 2011 07:16:53 GMT-0400 (EDT),Tue Jul 26 2011 07:16:53 GMT-0400 (EDT),83,83
ipt424,wvacation,testpasstiles;ImageP,enter,true,Tue Jul 26 2011 07:19:14 GMT-0400 (EDT),Tue Jul 26 2011 07:19:52 GMT-0400 (EDT),Tue Jul 26 2011 07:19:52 GMT-0400 (EDT),38,38
ipt424,wvacation,testpasstiles;ImageP,enter,true,Tue Jul 26 2011 08:14:18 GMT-0400 (EDT),Tue Jul 26 2011 08:15:36 GMT-0400 (EDT),Tue Jul 26 2011 08:15:47 GMT-0400 (EDT),78,89
ipt424,wvacation,unknown;ImagePasstil,login,true,Wed Jul 27 2011 13:39:04 GMT-0400 (EDT),Wed Jul 27 2011 13:39:59 GMT-0400 (EDT),Wed Jul 27 2011 13:40:00 GMT-0400 (EDT),55,56
ipt424,wvacation,unknown;ImagePasstil,login,true,Sat Jul 30 2011 13:46:30 GMT-0400 (EDT),Sat Jul 30 2011 13:47:14 GMT-0400 (EDT),Sat Jul 30 2011 13:47:14 GMT-0400 (EDT),44,44
ipt424,wvacation,unknown;ImagePasstil,login,false,Tue Aug 02 2011 06:46:02 GMT-0400 (EDT),Tue Aug 02 2011 06:46:33 GMT-0400 (EDT),Tue Aug 02 2011 06:46:33 GMT-0400 (EDT),31,31
ipt424,wvacation,unknown;ImagePasstil,login,false,Tue Aug 02 2011 06:46:40 GMT-0400 (EDT),Tue Aug 02 2011 06:47:00 GMT-0400 (EDT),Tue Aug 02 2011 06:47:00 GMT-0400 (EDT),20,20
ipt424,wvacation,unknown;ImagePasstil,login,true,Tue Aug 02 2011 06:47:13 GMT-0400 (EDT),Tue Aug 02 2011 06:47:31 GMT-0400 (EDT),Tue Aug 02 2011 06:47:32 GMT-0400 (EDT),18,19
ipt424,wvacation,unknown;ImagePasstil,login,true,Tue Aug 02 2011 08:47:16 GMT-0400 (EDT),Tue Aug 02 2011 08:47:41 GMT-0400 (EDT),Tue Aug 02 2011 08:47:42 GMT-0400 (EDT),25,26
ipt426,studentlife,testpasstiles;ImageP,enter,true,Mon Jul 25 2011 22:07:18 GMT-0400 (EDT),Mon Jul 25 2011 22:08:18 GMT-0400 (EDT),Mon Jul 25 2011 22:08:18 GMT-0400 (EDT),60,60
ipt426,studentlife,testpasstiles;ImageP,enter,true,Mon Jul 25 2011 22:08:52 GMT-0400 (EDT),Mon Jul 25 2011 22:09:31 GMT-0400 (EDT),Mon Jul 25 2011 22:09:31 GMT-0400 (EDT),39,39
ipt426,studentlife,unknown;ImagePasstil,login,false,Wed Jul 27 2011 07:02:10 GMT-0400 (EDT),Wed Jul 27 2011 07:02:37 GMT-0400 (EDT),Wed Jul 27 2011 07:02:38 GMT-0400 (EDT),27,28
ipt426,studentlife,testpasstiles;ImageP,enter,true,Wed Jul 27 2011 07:04:15 GMT-0400 (EDT),Wed Jul 27 2011 07:04:50 GMT-0400 (EDT),Wed Jul 27 2011 07:04:51 GMT-0400 (EDT),35,36
ipt426,studentlife,testpasstiles;ImageP,enter,true,Wed Jul 27 2011 07:05:04 GMT-0400 (EDT),Wed Jul 27 2011 07:05:22 GMT-0400 (EDT),Wed Jul 27 2011 07:05:23 GMT-0400 (EDT),18,19
ipt426,studentlife,unknown;ImagePasstil,login,true,Fri Jul 29 2011 07:59:20 GMT-0400 (EDT),Fri Jul 29 2011 08:00:14 GMT-0400 (EDT),Fri Jul 29 2011 08:00:15 GMT-0400 (EDT),54,55
ipt426,studentlife,unknown;ImagePasstil,login,true,Mon Aug 01 2011 06:58:55 GMT-0400 (EDT),Mon Aug 01 2011 06:59:23 GMT-0400 (EDT),Mon Aug 01 2011 06:59:24 GMT-0400 (EDT),28,29
ipt426,studentlife,unknown;ImagePasstil,login,true,Tue Aug 02 2011 08:33:15 GMT-0400 (EDT),Tue Aug 02 2011 08:33:28 GMT-0400 (EDT),Tue Aug 02 2011 08:33:28 GMT-0400 (EDT),13,13
ipt426,voteforyou,testpasstiles;ImageP,enter,true,Mon Jul 25 2011 22:13:11 GMT-0400 (EDT),Mon Jul 25 2011 22:14:25 GMT-0400 (EDT),Mon Jul 25 2011 22:14:25 GMT-0400 (EDT),74,74
ipt426,voteforyou,testpasstiles;ImageP,enter,true,Mon Jul 25 2011 22:14:51 GMT-0400 (EDT),Mon Jul 25 2011 22:15:24 GMT-0400 (EDT),Mon Jul 25 2011 22:15:25 GMT-0400 (EDT),33,34
ipt426,voteforyou,unknown;ImagePasstil,login,false,Wed Jul 27 2011 06:57:02 GMT-0400 (EDT),Wed Jul 27 2011 06:57:55 GMT-0400 (EDT),Wed Jul 27 2011 06:57:55 GMT-0400 (EDT),53,53
ipt426,voteforyou,unknown;ImagePasstil,login,true,Wed Jul 27 2011 07:22:05 GMT-0400 (EDT),Wed Jul 27 2011 07:23:04 GMT-0400 (EDT),Wed Jul 27 2011 07:23:04 GMT-0400 (EDT),59,59
ipt426,voteforyou,testpasstiles;ImageP,enter,true,Wed Jul 27 2011 07:23:15 GMT-0400 (EDT),Wed Jul 27 2011 07:23:48 GMT-0400 (EDT),Wed Jul 27 2011 07:23:48 GMT-0400 (EDT),33,33
ipt426,voteforyou,unknown;ImagePasstil,login,true,Fri Jul 29 2011 08:02:12 GMT-0400 (EDT),Fri Jul 29 2011 08:02:48 GMT-0400 (EDT),Fri Jul 29 2011 08:02:48 GMT-0400 (EDT),36,36
ipt426,voteforyou,unknown;ImagePasstil,login,true,Mon Aug 01 2011 07:08:35 GMT-0400 (EDT),Mon Aug 01 2011 07:09:34 GMT-0400 (EDT),Mon Aug 01 2011 07:09:35 GMT-0400 (EDT),59,60
ipt426,voteforyou,unknown;ImagePasstil,login,true,Tue Aug 02 2011 08:30:24 GMT-0400 (EDT),Tue Aug 02 2011 08:30:52 GMT-0400 (EDT),Tue Aug 02 2011 08:30:52 GMT-0400 (EDT),28,28
ipt426,wvacation,testpasstiles;ImageP,enter,true,Mon Jul 25 2011 21:58:07 GMT-0400 (EDT),Mon Jul 25 2011 21:58:48 GMT-0400 (EDT),Mon Jul 25 2011 21:58:49 GMT-0400 (EDT),41,42
ipt426,wvacation,testpasstiles;ImageP,enter,true,Mon Jul 25 2011 21:59:43 GMT-0400 (EDT),Mon Jul 25 2011 22:00:07 GMT-0400 (EDT),Mon Jul 25 2011 22:00:07 GMT-0400 (EDT),24,24
ipt426,wvacation,testpasstiles;ImageP,enter,true,Mon Jul 25 2011 22:01:25 GMT-0400 (EDT),Mon Jul 25 2011 22:01:46 GMT-0400 (EDT),Mon Jul 25 2011 22:01:46 GMT-0400 (EDT),21,21
ipt426,wvacation,unknown;ImagePasstil,login,true,Wed Jul 27 2011 07:09:20 GMT-0400 (EDT),Wed Jul 27 2011 07:10:03 GMT-0400 (EDT),Wed Jul 27 2011 07:10:04 GMT-0400 (EDT),43,44
ipt426,wvacation,testpasstiles;ImageP,enter,true,Wed Jul 27 2011 07:10:19 GMT-0400 (EDT),Wed Jul 27 2011 07:10:54 GMT-0400 (EDT),Wed Jul 27 2011 07:10:55 GMT-0400 (EDT),35,36
ipt426,wvacation,unknown;ImagePasstil,login,true,Fri Jul 29 2011 08:04:04 GMT-0400 (EDT),Fri Jul 29 2011 08:04:43 GMT-0400 (EDT),Fri Jul 29 2011 08:04:44 GMT-0400 (EDT),39,40
ipt426,wvacation,unknown;ImagePasstil,login,true,Mon Aug 01 2011 07:05:25 GMT-0400 (EDT),Mon Aug 01 2011 07:05:59 GMT-0400 (EDT),Mon Aug 01 2011 07:06:00 GMT-0400 (EDT),34,35
ipt426,wvacation,unknown;ImagePasstil,login,false,Tue Aug 02 2011 08:35:21 GMT-0400 (EDT),Tue Aug 02 2011 08:35:52 GMT-0400 (EDT),Tue Aug 02 2011 08:35:52 GMT-0400 (EDT),31,31
ipt426,wvacation,unknown;ImagePasstil,login,true,Tue Aug 02 2011 08:35:57 GMT-0400 (EDT),Tue Aug 02 2011 08:37:21 GMT-0400 (EDT),Tue Aug 02 2011 08:37:21 GMT-0400 (EDT),84,84
ipt427,studentlife,testpasstiles;ImageP,enter,true,Mon Jul 25 2011 22:44:17 GMT-0400 (EDT),Mon Jul 25 2011 22:44:38 GMT-0400 (EDT),Mon Jul 25 2011 22:44:38 GMT-0400 (EDT),21,21
ipt427,studentlife,testpasstiles;ImageP,enter,true,Mon Jul 25 2011 22:44:46 GMT-0400 (EDT),Mon Jul 25 2011 22:44:53 GMT-0400 (EDT),Mon Jul 25 2011 22:44:54 GMT-0400 (EDT),7,8
ipt427,studentlife,unknown;ImagePasstil,login,true,Mon Jul 25 2011 23:25:31 GMT-0400 (EDT),Mon Jul 25 2011 23:25:51 GMT-0400 (EDT),Mon Jul 25 2011 23:25:51 GMT-0400 (EDT),20,20
ipt427,studentlife,unknown;ImagePasstil,login,false,Sat Jul 30 2011 22:22:23 GMT-0400 (EDT),Sat Jul 30 2011 22:22:43 GMT-0400 (EDT),Sat Jul 30 2011 22:22:44 GMT-0400 (EDT),20,21
ipt427,studentlife,unknown;ImagePasstil,login,false,Sat Jul 30 2011 22:24:13 GMT-0400 (EDT),Sat Jul 30 2011 22:24:51 GMT-0400 (EDT),Sat Jul 30 2011 22:24:52 GMT-0400 (EDT),38,39
ipt427,studentlife,unknown;ImagePasstil,login,true,Sat Jul 30 2011 22:33:28 GMT-0400 (EDT),Sat Jul 30 2011 22:33:46 GMT-0400 (EDT),Sat Jul 30 2011 22:33:47 GMT-0400 (EDT),18,19
ipt427,studentlife,testpasstiles;ImageP,enter,true,Sat Jul 30 2011 22:33:52 GMT-0400 (EDT),Sat Jul 30 2011 22:34:03 GMT-0400 (EDT),Sat Jul 30 2011 22:34:03 GMT-0400 (EDT),11,11
ipt427,studentlife,unknown;ImagePasstil,login,true,Sat Jul 30 2011 23:02:21 GMT-0400 (EDT),Sat Jul 30 2011 23:02:34 GMT-0400 (EDT),Sat Jul 30 2011 23:02:35 GMT-0400 (EDT),13,14
ipt427,studentlife,unknown;ImagePasstil,login,true,Mon Aug 01 2011 08:41:16 GMT-0400 (EDT),Mon Aug 01 2011 08:41:56 GMT-0400 (EDT),Mon Aug 01 2011 08:41:57 GMT-0400 (EDT),40,41
ipt427,studentlife,unknown;ImagePasstil,login,true,Tue Aug 02 2011 02:02:57 GMT-0400 (EDT),Tue Aug 02 2011 02:03:12 GMT-0400 (EDT),Tue Aug 02 2011 02:03:12 GMT-0400 (EDT),15,15
ipt427,voteforyou,testpasstiles;ImageP,enter,true,Mon Jul 25 2011 22:50:02 GMT-0400 (EDT),Mon Jul 25 2011 22:50:23 GMT-0400 (EDT),Mon Jul 25 2011 22:50:23 GMT-0400 (EDT),21,21
ipt427,voteforyou,testpasstiles;ImageP,enter,true,Mon Jul 25 2011 22:50:37 GMT-0400 (EDT),Mon Jul 25 2011 22:51:50 GMT-0400 (EDT),Mon Jul 25 2011 22:51:51 GMT-0400 (EDT),73,74
ipt427,voteforyou,testpasstiles;ImageP,enter,true,Mon Jul 25 2011 23:17:42 GMT-0400 (EDT),Mon Jul 25 2011 23:17:57 GMT-0400 (EDT),Mon Jul 25 2011 23:17:57 GMT-0400 (EDT),15,15
ipt427,voteforyou,unknown;ImagePasstil,login,false,Sat Jul 30 2011 22:30:07 GMT-0400 (EDT),Sat Jul 30 2011 22:30:36 GMT-0400 (EDT),Sat Jul 30 2011 22:30:37 GMT-0400 (EDT),29,30
ipt427,voteforyou,unknown;ImagePasstil,login,true,Sat Jul 30 2011 22:53:18 GMT-0400 (EDT),Sat Jul 30 2011 22:53:38 GMT-0400 (EDT),Sat Jul 30 2011 22:53:39 GMT-0400 (EDT),20,21
ipt427,voteforyou,testpasstiles;ImageP,enter,true,Sat Jul 30 2011 22:54:15 GMT-0400 (EDT),Sat Jul 30 2011 22:54:26 GMT-0400 (EDT),Sat Jul 30 2011 22:54:26 GMT-0400 (EDT),11,11
ipt427,voteforyou,unknown;ImagePasstil,login,true,Mon Aug 01 2011 08:52:00 GMT-0400 (EDT),Mon Aug 01 2011 08:52:23 GMT-0400 (EDT),Mon Aug 01 2011 08:52:23 GMT-0400 (EDT),23,23
ipt427,voteforyou,unknown;ImagePasstil,login,true,Tue Aug 02 2011 02:02:03 GMT-0400 (EDT),Tue Aug 02 2011 02:02:11 GMT-0400 (EDT),Tue Aug 02 2011 02:02:12 GMT-0400 (EDT),8,9
ipt427,wvacation,testpasstiles;ImageP,enter,false,Mon Jul 25 2011 22:35:49 GMT-0400 (EDT),Mon Jul 25 2011 22:36:05 GMT-0400 (EDT),Mon Jul 25 2011 22:36:06 GMT-0400 (EDT),16,17
ipt427,wvacation,testpasstiles;ImageP,enter,false,Mon Jul 25 2011 22:36:17 GMT-0400 (EDT),Mon Jul 25 2011 22:36:25 GMT-0400 (EDT),Mon Jul 25 2011 22:36:26 GMT-0400 (EDT),8,9
ipt427,wvacation,testpasstiles;ImageP,enter,true,Mon Jul 25 2011 22:37:12 GMT-0400 (EDT),Mon Jul 25 2011 22:37:32 GMT-0400 (EDT),Mon Jul 25 2011 22:37:32 GMT-0400 (EDT),20,20
ipt427,wvacation,testpasstiles;ImageP,enter,true,Mon Jul 25 2011 22:38:05 GMT-0400 (EDT),Mon Jul 25 2011 22:38:16 GMT-0400 (EDT),Mon Jul 25 2011 22:38:16 GMT-0400 (EDT),11,11
ipt427,wvacation,testpasstiles;ImageP,enter,true,Mon Jul 25 2011 22:39:51 GMT-0400 (EDT),Mon Jul 25 2011 22:40:06 GMT-0400 (EDT),Mon Jul 25 2011 22:40:06 GMT-0400 (EDT),15,15
ipt427,wvacation,testpasstiles;ImageP,enter,true,Mon Jul 25 2011 22:40:16 GMT-0400 (EDT),Mon Jul 25 2011 22:40:28 GMT-0400 (EDT),Mon Jul 25 2011 22:40:29 GMT-0400 (EDT),12,13
ipt427,wvacation,testpasstiles;ImageP,enter,true,Mon Jul 25 2011 22:40:58 GMT-0400 (EDT),Mon Jul 25 2011 22:41:07 GMT-0400 (EDT),Mon Jul 25 2011 22:41:07 GMT-0400 (EDT),9,9
ipt427,wvacation,unknown;ImagePasstil,login,true,Mon Jul 25 2011 23:23:25 GMT-0400 (EDT),Mon Jul 25 2011 23:23:42 GMT-0400 (EDT),Mon Jul 25 2011 23:23:43 GMT-0400 (EDT),17,18
ipt427,wvacation,unknown;ImagePasstil,login,false,Sat Jul 30 2011 22:25:30 GMT-0400 (EDT),Sat Jul 30 2011 22:26:21 GMT-0400 (EDT),Sat Jul 30 2011 22:26:21 GMT-0400 (EDT),51,51
ipt427,wvacation,unknown;ImagePasstil,login,true,Sat Jul 30 2011 22:49:42 GMT-0400 (EDT),Sat Jul 30 2011 22:49:57 GMT-0400 (EDT),Sat Jul 30 2011 22:49:57 GMT-0400 (EDT),15,15
ipt427,wvacation,testpasstiles;ImageP,enter,true,Sat Jul 30 2011 22:50:25 GMT-0400 (EDT),Sat Jul 30 2011 22:50:35 GMT-0400 (EDT),Sat Jul 30 2011 22:50:35 GMT-0400 (EDT),10,10
ipt427,wvacation,unknown;ImagePasstil,login,true,Sat Jul 30 2011 23:05:00 GMT-0400 (EDT),Sat Jul 30 2011 23:05:18 GMT-0400 (EDT),Sat Jul 30 2011 23:05:19 GMT-0400 (EDT),18,19
ipt427,wvacation,unknown;ImagePasstil,login,true,Tue Aug 02 2011 02:03:20 GMT-0400 (EDT),Tue Aug 02 2011 02:04:11 GMT-0400 (EDT),Tue Aug 02 2011 02:04:12 GMT-0400 (EDT),51,52
ipt431,studentlife,testpasstiles;ImageP,enter,true,Tue Jul 26 2011 02:10:26 GMT-0400 (EDT),Tue Jul 26 2011 02:10:49 GMT-0400 (EDT),Tue Jul 26 2011 02:10:49 GMT-0400 (EDT),23,23
ipt431,studentlife,testpasstiles;ImageP,enter,true,Tue Jul 26 2011 02:11:03 GMT-0400 (EDT),Tue Jul 26 2011 02:11:21 GMT-0400 (EDT),Tue Jul 26 2011 02:11:22 GMT-0400 (EDT),18,19
ipt431,studentlife,unknown;ImagePasstil,login,true,Wed Jul 27 2011 13:56:43 GMT-0400 (EDT),Wed Jul 27 2011 13:57:31 GMT-0400 (EDT),Wed Jul 27 2011 13:57:34 GMT-0400 (EDT),48,51
ipt431,studentlife,testpasstiles;ImageP,enter,true,Wed Jul 27 2011 14:00:08 GMT-0400 (EDT),Wed Jul 27 2011 14:00:59 GMT-0400 (EDT),Wed Jul 27 2011 14:01:00 GMT-0400 (EDT),51,52
ipt431,studentlife,unknown;ImagePasstil,login,true,Wed Jul 27 2011 14:03:57 GMT-0400 (EDT),Wed Jul 27 2011 14:04:35 GMT-0400 (EDT),Wed Jul 27 2011 14:04:36 GMT-0400 (EDT),38,39
ipt431,studentlife,unknown;ImagePasstil,login,true,Wed Jul 27 2011 14:07:26 GMT-0400 (EDT),Wed Jul 27 2011 14:08:07 GMT-0400 (EDT),Wed Jul 27 2011 14:08:08 GMT-0400 (EDT),41,42
ipt431,studentlife,unknown;ImagePasstil,login,true,Wed Jul 27 2011 14:15:10 GMT-0400 (EDT),Wed Jul 27 2011 14:15:36 GMT-0400 (EDT),Wed Jul 27 2011 14:15:36 GMT-0400 (EDT),26,26
